"IDitin","IDesp","Any","Date","Nindiv","longitud","LAT","LNG"
"85","piepra","2009","13/6/2009",4,1468,42.309052856,1.06549648667
"85","piepra","2014","15/4/2014",11,1468,42.309052856,1.06549648667
"85","piepra","2017","2/9/2017",3,1468,42.309052856,1.06549648667
"85","piepra","2006","12/7/2006",6,1468,42.309052856,1.06549648667
"85","piepra","2015","18/5/2015",2,1468,42.309052856,1.06549648667
"85","piepra","2017","25/6/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2022","15/9/2022",3,1468,42.309052856,1.06549648667
"85","piepra","2010","14/7/2010",5,1468,42.309052856,1.06549648667
"85","piepra","2010","25/4/2010",3,1468,42.309052856,1.06549648667
"85","piepra","2014","8/7/2014",4,1468,42.309052856,1.06549648667
"85","piepra","2006","12/4/2006",2,1468,42.309052856,1.06549648667
"85","piepra","2006","2/9/2006",4,1468,42.309052856,1.06549648667
"85","piepra","2008","9/8/2008",2,1468,42.309052856,1.06549648667
"85","piepra","2015","8/6/2015",7,1468,42.309052856,1.06549648667
"85","piepra","2021","8/8/2021",14,1468,42.309052856,1.06549648667
"85","piepra","2010","14/8/2010",2,1468,42.309052856,1.06549648667
"85","piepra","2006","8/6/2006",1,1468,42.309052856,1.06549648667
"85","piepra","2008","30/4/2008",2,1468,42.309052856,1.06549648667
"85","piepra","2007","11/9/2007",5,1468,42.309052856,1.06549648667
"85","piepra","2010","17/4/2010",3,1468,42.309052856,1.06549648667
"85","piepra","2016","7/8/2016",2,1468,42.309052856,1.06549648667
"85","piepra","2014","19/5/2014",4,1468,42.309052856,1.06549648667
"85","piepra","2008","19/9/2008",7,1468,42.309052856,1.06549648667
"85","piepra","2007","14/8/2007",5,1468,42.309052856,1.06549648667
"85","piepra","2020","7/8/2020",8,1468,42.309052856,1.06549648667
"85","piepra","2007","10/3/2007",6,1468,42.309052856,1.06549648667
"85","piepra","2017","17/9/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2016","13/5/2016",2,1468,42.309052856,1.06549648667
"85","piepra","2017","12/8/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2017","24/9/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2021","8/9/2021",7,1468,42.309052856,1.06549648667
"85","piepra","2006","6/7/2006",6,1468,42.309052856,1.06549648667
"85","piepra","2014","24/9/2014",4,1468,42.309052856,1.06549648667
"85","piepra","2016","10/8/2016",3,1468,42.309052856,1.06549648667
"85","piepra","2017","7/6/2017",2,1468,42.309052856,1.06549648667
"85","piepra","2019","24/6/2019",6,1468,42.309052856,1.06549648667
"85","piepra","2020","15/3/2020",1,1468,42.309052856,1.06549648667
"85","piepra","2008","30/6/2008",3,1468,42.309052856,1.06549648667
"85","piepra","2010","2/5/2010",2,1468,42.309052856,1.06549648667
"85","piepra","2022","15/3/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2006","27/3/2006",4,1468,42.309052856,1.06549648667
"85","piepra","2009","20/6/2009",6,1468,42.309052856,1.06549648667
"85","piepra","2019","25/4/2019",5,1468,42.309052856,1.06549648667
"85","piepra","2010","27/8/2010",1,1468,42.309052856,1.06549648667
"85","piepra","2016","26/8/2016",3,1468,42.309052856,1.06549648667
"85","piepra","2006","24/4/2006",7,1468,42.309052856,1.06549648667
"85","piepra","2006","31/3/2006",3,1468,42.309052856,1.06549648667
"85","piepra","2008","10/7/2008",5,1468,42.309052856,1.06549648667
"85","piepra","2017","26/5/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2010","24/7/2010",4,1468,42.309052856,1.06549648667
"85","piepra","2022","13/6/2022",4,1468,42.309052856,1.06549648667
"85","piepra","2022","5/9/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2006","16/6/2006",4,1468,42.309052856,1.06549648667
"85","piepra","2006","17/5/2006",1,1468,42.309052856,1.06549648667
"86","piepra","2013","1/9/2013",4,1707,42.583395998,1.03735036527
"86","piepra","2017","30/7/2017",2,1707,42.583395998,1.03735036527
"86","piepra","2017","17/7/2017",1,1707,42.583395998,1.03735036527
"86","piepra","2013","4/8/2013",2,1707,42.583395998,1.03735036527
"86","piepra","2014","24/7/2014",1,1707,42.583395998,1.03735036527
"86","piepra","2014","28/6/2014",1,1707,42.583395998,1.03735036527
"86","piepra","2010","5/9/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2017","14/8/2017",1,1707,42.583395998,1.03735036527
"86","piepra","2009","23/6/2009",1,1707,42.583395998,1.03735036527
"86","piepra","2021","20/8/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2014","6/9/2014",1,1707,42.583395998,1.03735036527
"86","piepra","2017","13/9/2017",1,1707,42.583395998,1.03735036527
"86","piepra","2009","29/7/2009",3,1707,42.583395998,1.03735036527
"86","piepra","2006","12/6/2006",1,1707,42.583395998,1.03735036527
"86","piepra","2010","4/7/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2018","8/6/2018",3,1707,42.583395998,1.03735036527
"86","piepra","2011","21/5/2011",1,1707,42.583395998,1.03735036527
"86","piepra","2010","22/8/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2016","26/9/2016",1,1707,42.583395998,1.03735036527
"86","piepra","2019","20/7/2019",2,1707,42.583395998,1.03735036527
"86","piepra","2020","24/6/2020",4,1707,42.583395998,1.03735036527
"86","piepra","2017","3/7/2017",1,1707,42.583395998,1.03735036527
"86","piepra","2010","12/9/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2019","22/8/2019",1,1707,42.583395998,1.03735036527
"86","piepra","2013","26/9/2013",5,1707,42.583395998,1.03735036527
"86","piepra","2015","28/5/2015",1,1707,42.583395998,1.03735036527
"86","piepra","2012","8/9/2012",2,1707,42.583395998,1.03735036527
"86","piepra","2013","12/6/2013",1,1707,42.583395998,1.03735036527
"86","piepra","2021","22/7/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2020","12/9/2020",2,1707,42.583395998,1.03735036527
"86","piepra","2008","22/7/2008",2,1707,42.583395998,1.03735036527
"86","piepra","2021","14/8/2021",2,1707,42.583395998,1.03735036527
"86","piepra","2020","20/6/2020",2,1707,42.583395998,1.03735036527
"86","piepra","2017","27/8/2017",3,1707,42.583395998,1.03735036527
"86","piepra","2012","10/7/2012",2,1707,42.583395998,1.03735036527
"86","piepra","2016","29/8/2016",1,1707,42.583395998,1.03735036527
"86","piepra","2011","28/5/2011",5,1707,42.583395998,1.03735036527
"86","piepra","2007","6/7/2007",3,1707,42.583395998,1.03735036527
"86","piepra","2021","6/8/2021",3,1707,42.583395998,1.03735036527
"86","piepra","2021","26/5/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2008","15/7/2008",1,1707,42.583395998,1.03735036527
"86","piepra","2017","4/8/2017",1,1707,42.583395998,1.03735036527
"86","piepra","2021","30/8/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2015","8/8/2015",1,1707,42.583395998,1.03735036527
"86","piepra","2007","2/8/2007",3,1707,42.583395998,1.03735036527
"86","piepra","2015","26/8/2015",1,1707,42.583395998,1.03735036527
"86","piepra","2012","28/8/2012",1,1707,42.583395998,1.03735036527
"86","piepra","2014","5/7/2014",1,1707,42.583395998,1.03735036527
"86","piepra","2021","24/9/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2010","19/9/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2021","9/6/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2018","11/9/2018",1,1707,42.583395998,1.03735036527
"86","piepra","2022","1/9/2022",2,1707,42.583395998,1.03735036527
"86","piepra","2010","26/9/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2006","21/8/2006",1,1707,42.583395998,1.03735036527
"86","piepra","2012","27/7/2012",1,1707,42.583395998,1.03735036527
"86","piepra","2010","4/6/2010",3,1707,42.583395998,1.03735036527
"86","piepra","2008","25/9/2008",3,1707,42.583395998,1.03735036527
"86","piepra","2021","26/8/2021",3,1707,42.583395998,1.03735036527
"86","piepra","2006","19/9/2006",1,1707,42.583395998,1.03735036527
"86","piepra","2014","8/5/2014",2,1707,42.583395998,1.03735036527
"86","piepra","2007","19/9/2007",2,1707,42.583395998,1.03735036527
"86","piepra","2018","1/8/2018",2,1707,42.583395998,1.03735036527
"86","piepra","2009","13/6/2009",2,1707,42.583395998,1.03735036527
"86","piepra","2020","4/9/2020",1,1707,42.583395998,1.03735036527
"86","piepra","2013","30/6/2013",2,1707,42.583395998,1.03735036527
"86","piepra","2014","16/7/2014",1,1707,42.583395998,1.03735036527
"86","piepra","2016","3/9/2016",1,1707,42.583395998,1.03735036527
"86","piepra","2018","28/8/2018",1,1707,42.583395998,1.03735036527
"86","piepra","2018","18/7/2018",1,1707,42.583395998,1.03735036527
"86","piepra","2022","28/5/2022",1,1707,42.583395998,1.03735036527
"86","piepra","2020","31/7/2020",3,1707,42.583395998,1.03735036527
"86","piepra","2008","11/7/2008",2,1707,42.583395998,1.03735036527
"86","piepra","2008","1/8/2008",1,1707,42.583395998,1.03735036527
"86","piepra","2012","8/8/2012",1,1707,42.583395998,1.03735036527
"86","piepra","2007","19/6/2007",7,1707,42.583395998,1.03735036527
"86","piepra","2013","28/8/2013",1,1707,42.583395998,1.03735036527
"86","piepra","2020","15/8/2020",2,1707,42.583395998,1.03735036527
"86","piepra","2010","25/6/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2012","24/6/2012",3,1707,42.583395998,1.03735036527
"86","piepra","2021","2/6/2021",1,1707,42.583395998,1.03735036527
"86","piepra","2015","16/8/2015",1,1707,42.583395998,1.03735036527
"86","piepra","2017","1/6/2017",2,1707,42.583395998,1.03735036527
"86","piepra","2016","24/7/2016",1,1707,42.583395998,1.03735036527
"86","piepra","2009","30/8/2009",2,1707,42.583395998,1.03735036527
"86","piepra","2007","27/8/2007",2,1707,42.583395998,1.03735036527
"86","piepra","2022","23/8/2022",2,1707,42.583395998,1.03735036527
"86","piepra","2010","28/8/2010",1,1707,42.583395998,1.03735036527
"86","piepra","2022","11/6/2022",2,1707,42.583395998,1.03735036527
"86","piepra","2017","20/6/2017",2,1707,42.583395998,1.03735036527
"86","piepra","2007","8/6/2007",4,1707,42.583395998,1.03735036527
"86","piepra","2007","24/7/2007",3,1707,42.583395998,1.03735036527
"86","piepra","2009","16/7/2009",2,1707,42.583395998,1.03735036527
"86","piepra","2018","15/8/2018",1,1707,42.583395998,1.03735036527
"86","piepra","2013","11/8/2013",2,1707,42.583395998,1.03735036527
"86","piepra","2008","4/7/2008",1,1707,42.583395998,1.03735036527
"86","piepra","2015","11/7/2015",1,1707,42.583395998,1.03735036527
"86","piepra","2006","20/7/2006",1,1707,42.583395998,1.03735036527
"86","piepra","2015","28/6/2015",1,1707,42.583395998,1.03735036527
"86","piepra","2017","24/6/2017",2,1707,42.583395998,1.03735036527
"86","piepra","2006","5/6/2006",1,1707,42.583395998,1.03735036527
"86","piepra","2020","23/5/2020",1,1707,42.583395998,1.03735036527
"86","piepra","2018","22/9/2018",4,1707,42.583395998,1.03735036527
"86","piepra","2016","7/8/2016",1,1707,42.583395998,1.03735036527
"86","piepra","2011","6/9/2011",1,1707,42.583395998,1.03735036527
"86","piepra","2007","1/9/2007",5,1707,42.583395998,1.03735036527
"87","piepra","2006","1/7/2006",10,1939,42.1660061216,0.862366479071
"87","piepra","2011","14/3/2011",4,1939,42.1660061216,0.862366479071
"87","piepra","2010","21/3/2010",3,1939,42.1660061216,0.862366479071
"87","piepra","2020","2/6/2020",8,1939,42.1660061216,0.862366479071
"87","piepra","2010","22/6/2010",8,1939,42.1660061216,0.862366479071
"87","piepra","2009","21/8/2009",4,1939,42.1660061216,0.862366479071
"87","piepra","2006","6/9/2006",4,1939,42.1660061216,0.862366479071
"87","piepra","2009","22/5/2009",12,1939,42.1660061216,0.862366479071
"87","piepra","2009","11/7/2009",2,1939,42.1660061216,0.862366479071
"87","piepra","2010","29/6/2010",10,1939,42.1660061216,0.862366479071
"87","piepra","2011","9/5/2011",4,1939,42.1660061216,0.862366479071
"87","piepra","2020","29/6/2020",3,1939,42.1660061216,0.862366479071
"87","piepra","2006","1/5/2006",8,1939,42.1660061216,0.862366479071
"87","piepra","2010","27/4/2010",3,1939,42.1660061216,0.862366479071
"87","piepra","2007","2/5/2007",4,1939,42.1660061216,0.862366479071
"87","piepra","2010","20/6/2010",4,1939,42.1660061216,0.862366479071
"87","piepra","2010","16/5/2010",2,1939,42.1660061216,0.862366479071
"87","piepra","2011","18/3/2011",3,1939,42.1660061216,0.862366479071
"87","piepra","2020","15/6/2020",9,1939,42.1660061216,0.862366479071
"87","piepra","2017","23/5/2017",6,1939,42.1660061216,0.862366479071
"87","piepra","2010","12/9/2010",2,1939,42.1660061216,0.862366479071
"87","piepra","2006","21/4/2006",8,1939,42.1660061216,0.862366479071
"87","piepra","2011","24/3/2011",3,1939,42.1660061216,0.862366479071
"87","piepra","2008","6/6/2008",1,1939,42.1660061216,0.862366479071
"87","piepra","2007","5/5/2007",3,1939,42.1660061216,0.862366479071
"87","piepra","2006","14/4/2006",2,1939,42.1660061216,0.862366479071
"87","piepra","2022","17/5/2022",4,1939,42.1660061216,0.862366479071
"87","piepra","2009","27/6/2009",2,1939,42.1660061216,0.862366479071
"87","piepra","2006","23/5/2006",16,1939,42.1660061216,0.862366479071
"87","piepra","2008","27/6/2008",3,1939,42.1660061216,0.862366479071
"87","piepra","2006","12/6/2006",8,1939,42.1660061216,0.862366479071
"87","piepra","2009","19/6/2009",1,1939,42.1660061216,0.862366479071
"87","piepra","2009","16/9/2009",4,1939,42.1660061216,0.862366479071
"87","piepra","2008","1/8/2008",8,1939,42.1660061216,0.862366479071
"87","piepra","2006","9/5/2006",3,1939,42.1660061216,0.862366479071
"87","piepra","2008","6/4/2008",5,1939,42.1660061216,0.862366479071
"87","piepra","2007","23/4/2007",2,1939,42.1660061216,0.862366479071
"87","piepra","2008","10/7/2008",8,1939,42.1660061216,0.862366479071
"87","piepra","2007","13/5/2007",4,1939,42.1660061216,0.862366479071
"87","piepra","2007","14/3/2007",5,1939,42.1660061216,0.862366479071
"87","piepra","2010","25/9/2010",3,1939,42.1660061216,0.862366479071
"87","piepra","2017","27/6/2017",10,1939,42.1660061216,0.862366479071
"87","piepra","2011","4/7/2011",1,1939,42.1660061216,0.862366479071
"87","piepra","2010","6/3/2010",4,1939,42.1660061216,0.862366479071
"87","piepra","2009","15/7/2009",6,1939,42.1660061216,0.862366479071
"87","piepra","2006","10/4/2006",2,1939,42.1660061216,0.862366479071
"87","piepra","2010","21/5/2010",1,1939,42.1660061216,0.862366479071
"87","piepra","2007","28/7/2007",3,1939,42.1660061216,0.862366479071
"87","piepra","2010","25/8/2010",4,1939,42.1660061216,0.862366479071
"87","piepra","2007","18/4/2007",2,1939,42.1660061216,0.862366479071
"87","piepra","2006","16/5/2006",4,1939,42.1660061216,0.862366479071
"87","piepra","2011","16/5/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2009","16/5/2009",5,1939,42.1660061216,0.862366479071
"87","piepra","2007","9/9/2007",2,1939,42.1660061216,0.862366479071
"87","piepra","2011","10/7/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2019","4/5/2019",2,1939,42.1660061216,0.862366479071
"87","piepra","2007","25/5/2007",5,1939,42.1660061216,0.862366479071
"87","piepra","2011","5/6/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2011","25/6/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2011","1/4/2011",7,1939,42.1660061216,0.862366479071
"87","piepra","2008","22/3/2008",6,1939,42.1660061216,0.862366479071
"87","piepra","2022","25/4/2022",2,1939,42.1660061216,0.862366479071
"87","piepra","2011","4/9/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2007","15/9/2007",1,1939,42.1660061216,0.862366479071
"87","piepra","2021","28/7/2021",5,1939,42.1660061216,0.862366479071
"87","piepra","2010","17/4/2010",4,1939,42.1660061216,0.862366479071
"87","piepra","2007","21/8/2007",2,1939,42.1660061216,0.862366479071
"87","piepra","2019","24/7/2019",6,1939,42.1660061216,0.862366479071
"87","piepra","2009","4/4/2009",12,1939,42.1660061216,0.862366479071
"87","piepra","2009","10/9/2009",6,1939,42.1660061216,0.862366479071
"87","piepra","2019","27/9/2019",4,1939,42.1660061216,0.862366479071
"87","piepra","2007","20/6/2007",2,1939,42.1660061216,0.862366479071
"87","piepra","2007","14/8/2007",2,1939,42.1660061216,0.862366479071
"87","piepra","2019","22/5/2019",1,1939,42.1660061216,0.862366479071
"87","piepra","2019","28/6/2019",0.5,1939,42.1660061216,0.862366479071
"87","piepra","2019","23/3/2019",1,1939,42.1660061216,0.862366479071
"87","piepra","2006","28/7/2006",1,1939,42.1660061216,0.862366479071
"87","piepra","2010","11/8/2010",3,1939,42.1660061216,0.862366479071
"87","piepra","2022","3/4/2022",2,1939,42.1660061216,0.862366479071
"87","piepra","2021","2/6/2021",2,1939,42.1660061216,0.862366479071
"87","piepra","2007","18/5/2007",3,1939,42.1660061216,0.862366479071
"87","piepra","2022","14/6/2022",1,1939,42.1660061216,0.862366479071
"87","piepra","2011","2/5/2011",3,1939,42.1660061216,0.862366479071
"87","piepra","2022","9/4/2022",5,1939,42.1660061216,0.862366479071
"87","piepra","2009","9/6/2009",6,1939,42.1660061216,0.862366479071
"87","piepra","2017","21/3/2017",1,1939,42.1660061216,0.862366479071
"87","piepra","2008","18/7/2008",8,1939,42.1660061216,0.862366479071
"87","piepra","2021","20/5/2021",3,1939,42.1660061216,0.862366479071
"87","piepra","2010","15/7/2010",4,1939,42.1660061216,0.862366479071
"87","piepra","2022","11/8/2022",1,1939,42.1660061216,0.862366479071
"87","piepra","2009","19/4/2009",4,1939,42.1660061216,0.862366479071
"87","piepra","2007","7/6/2007",6,1939,42.1660061216,0.862366479071
"87","piepra","2022","1/6/2022",6,1939,42.1660061216,0.862366479071
"87","piepra","2011","22/5/2011",4,1939,42.1660061216,0.862366479071
"87","piepra","2011","4/8/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2020","31/7/2020",10,1939,42.1660061216,0.862366479071
"87","piepra","2008","12/4/2008",1,1939,42.1660061216,0.862366479071
"87","piepra","2011","10/4/2011",1,1939,42.1660061216,0.862366479071
"87","piepra","2009","3/9/2009",5,1939,42.1660061216,0.862366479071
"87","piepra","2009","3/6/2009",3,1939,42.1660061216,0.862366479071
"87","piepra","2007","18/7/2007",1,1939,42.1660061216,0.862366479071
"87","piepra","2020","16/7/2020",6,1939,42.1660061216,0.862366479071
"87","piepra","2009","28/3/2009",5,1939,42.1660061216,0.862366479071
"87","piepra","2006","27/3/2006",6,1939,42.1660061216,0.862366479071
"87","piepra","2008","25/7/2008",14,1939,42.1660061216,0.862366479071
"87","piepra","2006","1/4/2006",5,1939,42.1660061216,0.862366479071
"87","piepra","2011","25/4/2011",3,1939,42.1660061216,0.862366479071
"87","piepra","2008","22/8/2008",9,1939,42.1660061216,0.862366479071
"87","piepra","2010","30/5/2010",5,1939,42.1660061216,0.862366479071
"87","piepra","2021","26/9/2021",1,1939,42.1660061216,0.862366479071
"87","piepra","2011","21/9/2011",2,1939,42.1660061216,0.862366479071
"87","piepra","2021","11/8/2021",4,1939,42.1660061216,0.862366479071
"87","piepra","2017","24/7/2017",3,1939,42.1660061216,0.862366479071
"87","piepra","2009","6/8/2009",3,1939,42.1660061216,0.862366479071
